user_id,article_id,rating,timestamp,days_since_last_rating,location,user_preference_Boring presentation,user_preference_Graphics,user_preference_Readability,user_preference_Consistency,user_preference_Images,user_preference_Bullets,user_preference_Text size,user_preference_Text heavy,user_preference_Tables,user_preference_Agenda,user_preference_Infographics,user_preference_Positioning,user_preference_Presentation length,user_preference_General tips,user_preference_Presentation skills,user_preference_Powerpoint knowledge,user_preference_tips and tricks,user_preference_Explanation of the problem,user_type_business,user_type_teacher,user_type_student,user_type_researcher,user_type_manager,user_type_technical,user_type_specialist,presentation_type_formal_x,presentation_type_creative_x,presentation_type_students_x,presentation_type_technical_x,presentation_type_branding_x,Boring presentation,Graphics,Readability,Consistency,Images,Bullets,Text size,Text heavy,Tables,Agenda,Infographics,Positioning,Presentation length,General tips,Presentation skills,Powerpoint knowledge,tips and tricks,Explanation of the problem,location_restrictions,Main issue,popularity,submission_date,days_since_first_submission,presentation_type_formal_y,presentation_type_creative_y,presentation_type_students_y,presentation_type_technical_y,presentation_type_branding_y,audience_type_academic,audience_type_business,audience_type_kids,audience_type_general,audience_type_creative,audience_type_specialized
26,96,3.0,2018-04-08 00:00:00+00:00,4511.0,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
27,96,3.0,2013-09-06 23:00:00+00:00,2836.9583,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
28,96,4.0,2024-11-12 05:00:00+00:00,6921.2085,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
29,96,2.0,2017-08-21 20:00:00+00:00,4281.8335,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
30,96,2.0,2017-04-30 21:00:00+00:00,4168.875,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,North America,Readability,2.45,2024-09-19 10:00:00+00:00,6867.4165,0,0,0,0,0,0,0,0,0,0,0
1,97,3.0,2014-05-08 20:00:00+00:00,3080.8333,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
2,97,2.0,2019-02-21 13:00:00+00:00,4830.5415,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
3,97,2.0,2024-03-07 17:00:00+00:00,6671.7085,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
4,97,3.5,2006-04-05 21:00:00+00:00,125.875,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
5,97,2.0,2007-06-29 00:00:00+00:00,575.0,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
6,97,3.0,2024-11-04 00:00:00+00:00,6913.0,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
7,97,3.5,2025-06-02 23:00:00+00:00,7123.9585,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
8,97,3.0,2022-07-26 11:00:00+00:00,6081.4585,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
9,97,2.0,2017-06-28 19:00:00+00:00,4227.7915,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
10,97,3.5,2011-07-17 22:00:00+00:00,2054.9167,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
11,97,3.0,2024-05-18 10:00:00+00:00,6743.4165,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
12,97,2.0,2006-12-16 12:00:00+00:00,380.5,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
13,97,4.0,2025-01-09 22:00:00+00:00,6979.9165,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
14,97,2.5,2007-11-13 03:00:00+00:00,712.125,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
15,97,2.0,2019-05-29 19:00:00+00:00,4927.7915,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
16,97,2.0,2011-11-19 18:00:00+00:00,2179.75,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
17,97,2.5,2015-12-04 01:00:00+00:00,3655.0417,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
18,97,2.0,2023-10-30 01:00:00+00:00,6542.0415,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
19,97,3.0,2023-09-02 05:00:00+00:00,6484.2085,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
20,97,2.0,2011-05-26 18:00:00+00:00,2002.75,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
21,97,3.0,2022-11-17 05:00:00+00:00,6195.2085,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
22,97,2.5,2024-10-21 20:00:00+00:00,6899.8335,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
23,97,5.0,2021-09-19 13:00:00+00:00,5771.5415,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
24,97,2.0,2011-12-05 01:00:00+00:00,2195.0417,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
25,97,2.0,2007-07-18 18:00:00+00:00,594.75,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
26,97,3.5,2015-02-02 22:00:00+00:00,3350.9167,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
27,97,3.5,2024-04-13 09:00:00+00:00,6708.375,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
28,97,4.5,2015-06-18 09:00:00+00:00,3486.375,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
29,97,2.0,2008-01-15 14:00:00+00:00,775.5833,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
30,97,3.5,2010-09-07 05:00:00+00:00,1741.2084,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,Asia,Tables,1.32,2018-02-17 12:00:00+00:00,4461.5,0,0,0,0,0,0,0,0,0,0,0
1,98,4.0,2021-03-31 18:00:00+00:00,5599.75,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
2,98,2.0,2006-05-16 09:00:00+00:00,166.375,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
3,98,3.0,2025-04-26 22:00:00+00:00,7086.9165,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
4,98,3.0,2012-12-20 22:00:00+00:00,2576.9167,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
5,98,2.0,2011-11-14 01:00:00+00:00,2174.0417,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
6,98,3.0,2006-02-27 09:00:00+00:00,88.375,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
7,98,3.5,2022-06-03 12:00:00+00:00,6028.5,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
8,98,3.0,2009-12-04 07:00:00+00:00,1464.2916,California,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
9,98,2.0,2010-09-21 06:00:00+00:00,1755.25,Texas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
10,98,4.0,2007-07-19 01:00:00+00:00,595.0417,Illinois,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
11,98,3.5,2015-12-28 09:00:00+00:00,3679.375,Illinois,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
12,98,2.0,2011-05-28 01:00:00+00:00,2004.0416,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
13,98,4.0,2024-09-26 00:00:00+00:00,6874.0,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
14,98,2.5,2018-05-01 18:00:00+00:00,4534.75,Florida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
15,98,2.0,2015-03-21 13:00:00+00:00,3397.5417,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
16,98,2.0,2017-08-05 16:00:00+00:00,4265.6665,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
17,98,2.5,2009-02-19 16:00:00+00:00,1176.6666,Illinois,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
18,98,2.0,2007-10-28 22:00:00+00:00,696.9167,New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
19,98,3.0,2010-01-11 11:00:00+00:00,1502.4584,New York,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
20,98,3.0,2016-09-15 10:00:00+00:00,3941.4167,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
21,98,4.0,2025-06-09 20:00:00+00:00,7130.8335,Illinois,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
22,98,2.5,2008-06-22 14:00:00+00:00,934.5833,Texas,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
23,98,5.0,2022-02-06 03:00:00+00:00,5911.125,New York,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
24,98,3.0,2022-04-14 09:00:00+00:00,5978.375,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
25,98,3.0,2016-09-18 13:00:00+00:00,3944.5417,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
26,98,3.5,2016-05-25 01:00:00+00:00,3828.0417,New York,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
27,98,3.5,2022-10-10 21:00:00+00:00,6157.875,Illinois,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
28,98,5.0,2024-02-07 18:00:00+00:00,6642.75,New York,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
29,98,2.0,2020-11-01 21:00:00+00:00,5449.875,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
30,98,3.5,2017-11-17 04:00:00+00:00,4369.1665,Florida,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,Asia,Images,1.01,2008-03-04 14:00:00+00:00,824.5833,0,0,0,0,0,0,0,0,0,0,0
1,99,4.5,2019-10-22 08:00:00+00:00,5073.3335,Illinois,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
2,99,3.5,2014-04-13 01:00:00+00:00,3055.0417,Texas,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
3,99,3.5,2018-05-06 23:00:00+00:00,4539.9585,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
4,99,4.5,2021-06-16 15:00:00+00:00,5676.625,New York,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
5,99,3.0,2012-10-03 21:00:00+00:00,2498.875,Florida,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
6,99,4.0,2009-05-05 07:00:00+00:00,1251.2916,California,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
7,99,2.0,2020-04-09 00:00:00+00:00,5243.0,Illinois,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,Europe,Consistency,0.02,2008-04-25 12:00:00+00:00,876.5,0,0,0,0,0,0,0,0,0,0,0
